host_id,host_name,host_since,host_response_rate,host_acceptance_rate,host_is_superhost
24855311,Sara,2014-12-15,0.75,1,f
10905591,Dirk,2013-12-30,1,1,f
21042644,Mathilde,2014-09-07,1,1,f
336950,Manuel,2011-01-06,0.97,0.76,f
7414914,Arie,2013-07-11,1,0.88,f
12378207,Tom,2014-02-19,0.93,0.84,f
34561008,Willem,2015-05-30,1,1,f
24311597,Noor,2014-11-30,0.9,0.8,f
2773160,Tanja,2015-08-17,0.95,0.5,f
4473576,Hans,2012-12-23,1,,f
3397629,Willem,2012-08-28,0.8,0.89,f
6999042,Douwe&Niki,2013-06-19,1,1,f
41488620,Mirella,2015-08-14,0.75,1,f
12446113,Danielle,2014-02-21,1,1,t
23727734,Mike,2014-11-14,1,1,f
16341715,Theye,2014-06-03,1,,f
14048622,Coen,2014-04-08,1,0.78,f
12378207,Tom,2014-02-19,0.93,0.84,f
2446524,Eva,2012-05-23,1,1,t
14458188,Niki,2014-04-19,,,f
24609966,Kasia,2014-12-08,1,0.71,f
39163620,Dennis,2015-07-21,,,f
13802490,Marie & Roy,2014-04-02,1,1,f
39601893,Sander,2015-07-26,1,1,f
4614541,Bettina,2013-01-07,1,1,f
17812907,Angelique,2014-07-08,0.9,0.96,f
37933269,Ras,2015-07-08,1,0.97,f
264690,Johan,2010-10-18,1,0.7,f
20819027,Joop,2014-09-01,,,t
14183886,Si Si Claro Amsterdam,2014-04-12,0.96,0.98,f
4399669,Jan,2012-12-13,1,1,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
9808265,Pinto,2013-11-04,0.47,0.97,f
37818942,Jan,2015-07-07,0.83,1,f
3899684,Kiki & Chris,2012-10-17,0.32,0.59,f
32415334,Marlon,2015-05-02,0.7,0.78,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
21371721,Sander,2014-09-15,1,0.87,t
3744858,A.U.,2012-10-03,1,0.75,f
6063077,Stijn,2013-04-23,1,1,t
8330609,Havas Boondoggle Amsterdam,2013-08-22,1,,f
11969034,Raul,2014-02-05,1,1,t
1980888,Conny,2012-03-21,1,0.94,f
6024602,Carijn,2013-04-21,0.9,0,f
1980888,Conny,2012-03-21,1,0.94,f
9462022,Saskia,2013-10-16,1,1,f
3351752,Merian,2012-08-23,0.25,1,f
38194581,Froukje,2015-07-11,1,1,f
19549435,Jochem,2014-08-06,1,1,f
827351,Simon & Jolanda,2011-07-16,1,0.86,t
23248875,Jasmijn & Rutger,2014-11-02,0.89,0.57,f
2408429,Safinaz,2012-05-18,0.97,1,f
517541,Anna,2011-04-18,1,0.73,f
41269718,Droog,2015-08-12,1,1,f
4132419,Lola,2012-11-12,1,0.67,f
10256375,Paul,2013-11-25,0.5,,t
4403449,Sebastian,2012-12-14,0.7,1,f
7934022,Mary,2013-08-04,1,0.8,f
36151239,Cecile,2015-06-18,0.69,1,f
37214971,Eric & Ming,2015-07-01,1,0.98,f
13923920,Shay,2014-04-05,1,,f
372592,Marleen,2011-02-01,1,0.83,t
5013637,Marcel,2013-02-08,0.7,0.75,f
3243732,Amsterdam Apartment Rental,2012-08-13,1,1,f
13063564,Maria Pilar,2014-03-12,1,0.69,f
521204,Iris,2011-04-19,1,,f
1988463,Michiel,2012-03-22,1,1,f
3077461,Luis,2012-07-27,1,0.87,f
288514,Hev,2010-11-16,0.97,1,f
29936906,Regina,2015-03-24,1,1,f
23376183,Abdi,2014-11-05,1,1,t
7854870,Anne Marieke,2013-07-31,1,0.57,t
8853480,Joost,2013-09-15,1,0.71,f
438232,Diana,2011-03-12,0.7,0.64,f
2063612,Jan,2012-04-03,,,t
41350452,Sanne,2015-08-13,1,1,f
3097949,Gerard,2012-07-30,0.93,0.91,f
195126,Babette,2010-08-08,0.75,1,f
2830952,Henning,2012-07-04,1,0.67,f
9783700,Marieke,2013-11-03,1,0.93,f
39146647,Hein,2015-07-21,0.94,1,f
3774941,Judith,2012-10-06,1,1,f
26346488,Job,2015-01-19,0.92,0.83,t
1812619,Masja,2012-02-26,1,1,f
2235529,Roger,2012-04-27,,,f
35134440,Mickel,2015-06-06,0.93,0.92,f
13047716,Mees,2014-03-12,1,1,f
4188234,Susanne,2012-11-19,1,1,f
12412954,Joost,2014-02-20,0.57,0.5,f
2408429,Safinaz,2012-05-18,0.97,1,f
15391174,Annick,2014-05-11,1,0.9,t
170371,Bob,2010-07-18,1,1,f
1246833,Bart,2011-10-04,0.5,1,f
3327797,Myra,2012-08-21,1,0.18,f
11251326,Jan-Willem,2014-01-13,0.88,1,f
26405981,Paul,2015-01-20,1,1,f
24414973,Gabriel,2014-12-02,1,0.99,t
1613017,Jasper,2012-01-16,1,0,f
22659585,Farshad,2014-10-17,0.9,1,t
33363973,Jo,2015-05-14,1,1,f
38327549,Carmen,2015-07-13,1,0.95,f
70937,Tui,2010-01-16,0.86,1,f
1249776,Minke,2011-10-05,0.67,1,f
1664548,Carl,2012-01-28,1,0.91,f
9634146,Emmie,2013-10-25,1,1,f
4380242,Paul,2012-12-11,1,0.6,t
14970695,Stephanie,2014-05-01,1,1,f
17069976,Marja,2014-06-21,1,0.65,f
15752382,Sabrina,2014-05-20,1,1,f
1829492,Fred,2012-02-29,0.91,0.91,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
2673467,Hilda,2012-06-18,0.88,0.73,f
27095102,Noortje,2015-02-02,,,f
4778790,John,2013-01-20,1,,t
7542116,Sarah,2013-07-17,0.73,0.33,f
41069310,Ethan,2015-08-10,0.93,1,f
35704934,Hans,2015-06-13,0.65,0.92,f
7245982,Mei,2013-07-02,1,0.67,f
19818392,Offer,2014-08-11,,,f
18283584,Ruben,2014-07-17,0.7,1,f
12385737,Private Apartments Amsterdam,2014-02-19,1,1,f
534652,Hd,2011-04-25,1,1,f
15988854,Jean Paul,2014-05-26,1,,f
24702615,Eline,2014-12-10,1,0.93,f
298957,Kate,2010-11-25,1,1,f
4121785,Mineke,2012-11-11,,1,f
23703363,Sven,2014-11-13,1,,f
27285370,David,2015-02-05,1,1,f
11468114,Vera,2014-01-20,0.75,,f
5997475,Chris En Noor,2013-04-19,1,0.97,f
6999042,Douwe&Niki,2013-06-19,1,1,f
34459362,Julius,2015-05-28,0.9,1,f
8789817,Ewa & Raul,2013-09-12,0.89,0.75,t
7213629,Betty,2013-07-01,1,0.83,t
6999042,Douwe&Niki,2013-06-19,1,1,f
6514680,Evelien,2013-05-22,,,f
3347747,Nick,2012-08-23,1,1,f
843991,Alex,2011-07-20,,,f
3327797,Myra,2012-08-21,1,0.18,f
399461,Joost,2011-02-19,1,,f
18152128,Naomi,2014-07-15,,,f
10049058,Nanna & Rob,2013-11-16,0.9,1,f
1428095,Mitzy,2011-11-21,1,1,f
41232654,Lex,2015-08-12,1,1,f
17279572,Jiska,2014-06-26,0.5,0.9,f
10739758,Taco,2013-12-21,0.86,0.83,f
16607835,Martine & Richard,2014-06-10,0.9,0.78,f
13967610,Charlotte,2014-04-06,0.9,0.75,f
883996,Vera,2011-07-28,1,0.78,f
31089717,Maarten,2015-04-12,0.08,1,f
6223967,Marjolijn,2013-05-04,1,1,f
24028285,Hendrika,2014-11-22,1,0.4,f
4513819,Ron,2012-12-28,0.9,1,t
7570689,Wilma,2013-07-18,1,1,t
21997322,Joost,2014-10-01,1,,f
23693012,Ramon & Doroth,2014-11-13,0.8,1,f
21453001,Robbert,2014-09-17,1,0,f
1620858,Team Rembrandt,2012-01-18,1,,f
4009374,Simon,2012-10-29,0.95,0.86,f
13096927,Walther,2014-03-13,1,1,t
31584229,Karin,2015-04-20,1,1,t
31857493,Elsje,2015-04-24,1,1,f
24871282,Roos,2014-12-15,0.67,1,f
12411946,Robert,2014-02-20,1,1,f
2238440,Richard En Birgit,2012-04-27,0.94,0.77,f
823948,Erwin,2011-07-15,0.88,0.82,f
1929929,Ernesto Alcaraz,2012-03-15,0.96,0.8,f
14678019,Diana,2014-04-24,1,1,f
20385800,Nathalie,2014-08-22,1,0.92,f
2651625,Jussi,2012-06-16,0.9,0.88,f
25860738,Kim,2015-01-09,1,1,f
447638,Stacey&Jason,2011-03-17,0.93,1,f
2872873,Christa,2012-07-08,1,1,f
10050589,Veronica,2013-11-16,0.73,1,f
5436352,Centina,2013-03-12,0.87,0.99,f
9529332,Jan,2013-10-20,1,0.67,t
21958442,Marta,2014-09-30,1,0.81,f
1829492,Fred,2012-02-29,0.91,0.91,f
10905591,Dirk,2013-12-30,1,1,f
5935980,Richarda,2013-04-15,1,1,f
11578210,Sandra,2014-01-23,1,0.67,f
37100514,Rich,2015-06-30,0.95,1,f
2870230,Alexia,2012-07-08,1,1,f
37904683,Raymon,2015-07-08,1,1,f
288514,Hev,2010-11-16,0.97,1,f
29144307,Peter,2015-03-11,1,1,f
3397629,Willem,2012-08-28,0.8,0.89,f
7254606,Alexandra,2013-07-03,0.5,1,t
1759884,Ivan,2012-02-16,0.76,0.92,f
11956142,Davey,2014-02-05,1,0.88,f
1501059,Bacco,2011-12-13,1,1,f
6139246,Jim,2013-04-29,0.8,0.79,t
21752719,Gudule,2014-09-25,1,1,f
19255439,Heiner,2014-07-31,1,1,f
3713011,Oscar En Nicky,2012-09-30,0.79,0.73,f
3546451,Esther,2012-09-12,0.94,1,f
1174266,Sanne & Martijn,2011-09-18,1,0.55,f
30946768,Tessa & Romain,2015-04-10,0.93,1,f
20664546,Maureen,2014-08-28,0.8,0.83,f
13842132,Sas,2014-04-03,1,1,f
35328169,Verena,2015-06-08,0.71,0.5,f
5436066,Emile,2013-03-12,1,1,f
11174432,Janneke,2014-01-10,0.92,0.89,f
935742,Johan,2011-08-07,1,1,t
2625656,Katia,2012-06-13,1,1,f
9961834,Irene,2013-11-12,0.4,1,f
5755009,Josje,2013-04-03,0.8,1,f
13861116,August,2014-04-03,0.97,0.95,f
131462,Riccardo,2010-05-25,0.92,0.55,f
13861116,August,2014-04-03,0.97,0.95,f
3498202,Freek,2012-09-07,1,1,t
26398948,Cleo,2015-01-20,,,f
34633165,Jeroen,2015-05-31,1,0.92,f
11925932,Nathalie,2014-02-04,1,0.75,t
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
4346395,Retna,2012-12-07,0.9,0.8,f
669178,Sammy,2011-06-06,0.99,1,f
1901477,Caroline,2012-03-11,1,1,t
37858684,Marijn,2015-07-08,1,1,f
1829492,Fred,2012-02-29,0.91,0.91,f
1685408,Maria,2012-02-01,0.69,0.83,f
9180686,Raoul,2013-10-02,1,1,f
3888452,Zahra,2012-10-16,,,f
4197243,Boyan,2012-11-20,0.86,0.83,f
10105784,Hatice,2013-11-18,0.73,0.5,f
15226043,Edsard,2014-05-07,1,,f
28158981,Marieke,2015-02-22,,,f
13861116,August,2014-04-03,0.97,0.95,f
224516,Tom,2010-09-05,1,,f
19275253,Hubert,2014-08-01,,,t
187728,Tanya,2010-08-01,0.9,0.94,f
31612000,Bob,2015-04-20,1,0.9,f
15307319,Robert,2014-05-09,1,1,t
25144217,Richard,2014-12-23,1,1,t
8606323,Juul En Michel,2013-09-03,1,0.75,f
9099034,Sjors,2013-09-28,,,f
6363621,Cas,2013-05-13,0.93,1,f
40365120,Rudolf,2015-08-03,0.6,1,f
32856746,Josta,2015-05-07,1,1,f
16894811,Anita,2014-06-17,1,1,t
21248480,Sicco,2014-09-12,1,1,f
3327797,Myra,2012-08-21,1,0.18,f
925309,Jasper,2011-08-05,0.9,1,f
3781782,Jeroen,2012-10-06,,,f
788073,Eva,2011-07-07,0.8,0.94,f
5082445,Wiechert,2013-02-14,0.9,0,f
11937179,Rens,2014-02-04,1,1,f
1589656,Flavia,2012-01-10,0.91,0.88,f
316285,Sarah,2010-12-11,0.33,0.5,f
8088712,Yeter,2013-08-11,1,0.67,t
32385233,Bob,2015-05-01,1,0.9,f
10027212,Barbara,2013-11-15,,,f
12527769,Gerard,2014-02-24,,,f
5373113,Rogier,2013-03-08,1,1,f
10965649,Yuri,2014-01-02,0.96,0.93,f
2620478,Niels,2012-06-12,0.7,0,f
40095241,David,2015-07-31,0.89,1,f
1441239,Edward,2011-11-25,1,0.86,t
5172397,Kyle,2013-02-21,0.9,0.8,f
38251462,Denise,2015-07-12,1,1,f
25745744,Jolanda,2015-01-07,0.99,0.94,f
8558278,Elena,2013-09-01,1,0.67,t
11910002,Bonnie,2014-02-03,0.8,1,f
10671055,Sabine & Koen,2013-12-17,0.94,0.84,f
6465229,Annemieke,2013-05-19,1,1,t
23841522,Jeffrey And Lena,2014-11-17,0.83,0.87,f
119217,Allan,2010-05-06,0.97,1,f
34167670,Marcel,2015-05-25,1,1,f
4221960,Peter,2012-11-23,1,1,t
22274394,Paul,2014-10-08,0.9,1,f
506601,Joris,2011-04-13,0.67,0,f
5049733,Paul,2013-02-11,0.9,0.92,f
22708934,Leonie,2014-10-19,1,0.25,f
4952883,Didi,2013-02-03,,,f
4826547,Lora,2013-01-24,1,0.91,f
1853421,Marijn,2012-03-04,0.8,1,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
20795910,Maya,2014-09-01,1,1,f
12856622,Gert-Jan,2014-03-06,0.83,0.9,f
3054367,Dorine,2012-07-25,0.93,1,f
1589656,Flavia,2012-01-10,0.91,0.88,f
15828426,Lennart,2014-05-21,0.86,0.96,f
11751874,Jeffrey,2014-01-29,0.97,0.98,f
22712410,Monique,2014-10-19,1,1,t
1464510,Michiel,2011-12-02,0.96,0.99,f
3327797,Myra,2012-08-21,1,0.18,f
38833708,Amanda,2015-07-18,0.79,0.83,f
14183886,Si Si Claro Amsterdam,2014-04-12,0.96,0.98,f
1678490,Kim,2012-01-31,1,1,f
1557835,Joris & Lenneke,2012-01-02,1,1,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
194779,Jan,2010-08-08,0.94,1,f
4184910,Lydia,2012-11-18,0.7,1,f
35481000,Hugo,2015-06-10,1,0.83,f
4056223,Sophie,2012-11-04,0.67,0.75,f
10636582,Vita,2013-12-15,1,0.86,f
3899684,Kiki & Chris,2012-10-17,0.32,0.59,f
26810844,Oskar,2015-01-27,,,f
3389606,Philippe,2012-08-27,1,0.5,t
33655991,Leyla,2015-05-18,0.9,1,f
8134502,Bas,2013-08-13,1,1,t
5240849,Julia,2013-02-26,0.8,1,f
679940,Lex,2011-06-08,1,0.71,f
3460384,Bastiaan,2012-09-03,1,0.2,t
6739222,Red,2013-06-04,1,0.9,f
4955430,Bart,2013-02-03,1,,f
6999042,Douwe&Niki,2013-06-19,1,1,f
22191129,Judith,2014-10-06,1,0.93,f
4813040,Tom,2013-01-23,0.6,0.69,f
2525863,Eric,2012-06-02,1,0.82,f
17069976,Marja,2014-06-21,1,0.65,f
1148151,Willemine,2011-09-12,1,0.5,f
1464510,Michiel,2011-12-02,0.96,0.99,f
5061426,Martine,2013-02-12,0.9,0.5,t
4763035,Kolja,2013-01-19,1,1,f
16145613,Sara,2014-05-29,,,f
30118557,Rowan,2015-03-27,1,1,f
2867041,Marco,2012-07-08,1,1,f
3001888,Juliet,2012-07-20,1,0.58,f
20306026,Hugo,2014-08-20,0.91,0.69,f
39146647,Hein,2015-07-21,0.94,1,f
2087317,Isabel,2012-04-07,1,1,t
24541266,Arjan,2014-12-06,1,0.5,f
20341346,Kathrin,2014-08-21,1,0.67,f
13763415,Cari,2015-04-04,0.9,0.86,f
20431712,Jasmien,2014-08-23,1,1,f
1735267,Nanne,2012-02-11,1,1,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
13988783,Bastiaan,2014-04-07,0.9,1,f
26352881,Thomas,2015-01-19,0.83,1,f
17489654,Sander,2014-07-01,,,f
4293293,Marc,2012-12-01,1,1,f
2391712,Karin,2012-05-16,1,0.5,f
3054367,Dorine,2012-07-25,0.93,1,f
517215,Beheer Mijn Huis,2011-04-18,1,0.95,f
41788459,Jill,2015-08-18,1,,f
14218464,Suzanne,2014-04-13,,,f
264690,Johan,2010-10-18,1,0.7,f
4892299,Gert,2013-01-29,1,0.94,t
312121,Morgan,2010-12-07,0.9,0.87,f
1464510,Michiel,2011-12-02,0.96,0.99,f
25543236,Jonas,2015-01-03,0.94,0.75,f
5939330,Adrienne,2013-04-15,1,1,f
30592860,Ruud,2015-04-04,0.8,1,f
15402339,Vitali,2014-05-12,1,1,f
27933049,Sylwia,2015-02-18,1,0.93,f
7736063,Mayra And Federico,2013-07-26,0.88,1,f
7577356,Brice,2013-07-18,,,f
1993818,Nikola,2012-03-23,1,0.89,f
25091624,Mayra,2014-12-22,1,0.8,f
4677436,PicturesqueAmsterdam,2013-01-12,1,1,f
3970753,Take & Eline,2012-10-25,1,1,f
1477248,Diederik,2011-12-06,0.92,0.76,f
12695972,Joost,2014-03-01,0.83,1,f
10907715,Ludwina,2013-12-30,,,f
2550542,Jorg,2012-06-05,1,1,f
37386374,Andrew,2015-07-03,1,1,f
3347747,Nick,2012-08-23,1,1,f
3204705,Kev,2012-08-09,1,,t
35484708,Marianne,2015-06-10,0.9,1,f
12243051,Flatbook,2014-02-14,0.94,0.98,f
4425387,Mirko,2012-12-17,1,0.75,f
661254,Danielle,2011-06-03,0.87,0.89,f
827351,Simon & Jolanda,2011-07-16,1,0.86,t
5985919,Karlijn,2013-04-18,1,1,f
2586026,Daan,2012-06-09,0.9,0.95,f
2705202,Dorothea,2012-06-21,,,f
3889210,Marjolein,2012-10-16,1,0.89,t
1623003,Vera,2012-01-18,1,0.94,f
1357842,Pietro,2011-11-01,0.7,0.83,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
124245,Edwin,2010-05-13,1,0.91,f
3233074,Daniel,2012-08-12,0.8,0.29,f
33097007,Daan,2015-05-11,0.7,1,f
2132460,Michiel,2012-04-13,0.77,1,t
11751874,Jeffrey,2014-01-29,0.97,0.98,f
3117904,Egor,2012-07-31,0.8,0.97,f
1351578,Margot,2011-10-30,1,0,f
4389538,Yvon,2012-12-12,1,1,f
9434039,Lars,2013-10-15,1,0.94,t
13025350,Teye,2014-03-11,1,1,f
3899684,Kiki & Chris,2012-10-17,0.32,0.59,f
8993151,Dinos,2013-09-22,0.9,1,f
3802013,Jurian,2012-10-08,0.38,0.75,f
1480817,Gerard,2011-12-07,1,0.44,t
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
10668668,Ted,2013-12-17,1,1,f
37372962,Rob,2015-07-03,1,1,f
6873495,A M S,2013-06-12,1,0.92,f
15953860,Guy,2014-05-25,0.94,1,f
13913508,Annemarie,2014-04-05,1,0.95,t
40812851,Fabian,2015-08-07,0.95,0.94,f
4297337,Liesbeth,2012-12-01,1,,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
7083646,Rob,2013-06-24,1,0.4,t
7217063,Caroline,2013-07-01,,,f
5586023,Johanna,2013-03-23,0.89,0.67,f
1829492,Fred,2012-02-29,0.91,0.91,f
5953322,Marit,2013-04-16,0.9,1,f
6709169,Ed,2013-06-03,0.85,1,f
6999042,Douwe&Niki,2013-06-19,1,1,f
16237464,Joris & Hanneke,2014-06-01,1,0,f
13527741,Mischa,2014-03-25,0.9,1,f
11370932,Niels,2014-01-16,1,,f
25755619,Ine Simone,2015-01-07,0.88,1,f
15041150,Silvia,2014-05-03,1,1,f
288514,Hev,2010-11-16,0.97,1,f
1334704,Claudia,2011-10-25,0.75,1,f
4269789,Stefanie,2012-11-28,1,1,f
10054229,Hazelle,2013-11-16,,,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
35271802,Pauline,2015-06-08,1,0.95,f
4040217,Marielouise,2012-11-02,1,0.5,f
2437130,Derek,2012-05-22,0.6,0,f
41642643,Chris,2015-08-16,0.93,0.68,f
39234425,Peter,2015-07-22,1,1,f
23578706,Charlotte,2014-11-10,0.35,0.82,f
4979621,Jorrit&Dirk,2013-02-05,1,0.99,f
33662498,Irina,2015-05-18,1,1,f
11701759,Rini,2014-01-27,1,1,t
2040542,Maud,2012-03-31,0.93,0.95,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
19029497,Resalieke,2014-07-28,1,1,t
6668130,Carolijn,2013-05-31,0.9,1,f
5712517,Roberto,2013-04-01,1,1,f
9970098,Niels,2013-11-12,,,f
10780873,Dominique,2013-12-23,1,0.93,f
2130438,Willem,2012-04-13,1,0.8,f
38327549,Carmen,2015-07-13,1,0.95,f
2579930,Veronica,2012-06-08,1,1,t
10905591,Dirk,2013-12-30,1,1,f
34925875,Roger,2015-06-03,0.9,1,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
1464510,Michiel,2011-12-02,0.96,0.99,f
33034616,Frances,2015-05-10,1,0.5,f
797802,Denise,2011-07-09,,,f
12232781,Danielle,2014-02-14,0.9,0.9,f
9123775,Wieteke,2013-09-29,0.9,1,f
417248,Oz,2011-03-01,0.67,1,f
2321097,Jim,2012-05-08,0.93,0.95,f
3744858,A.U.,2012-10-03,1,0.75,f
31202094,Karina,2015-04-14,0.9,1,f
37865919,Renske,2015-07-08,1,1,f
7023284,Polyconsult,2013-06-20,0.95,0.96,f
24471465,David,2014-12-04,1,1,f
5449615,Annet,2013-03-13,1,1,t
23928501,Lucas,2014-11-19,1,1,t
10029813,Mariana,2013-11-15,0.9,0.89,f
27355015,Monika,2015-02-07,1,1,f
41879375,Susan,2015-08-19,1,1,f
3327797,Myra,2012-08-21,1,0.18,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
1266717,Nanne & Nick (Key-BnB),2011-10-09,0.92,0.94,f
4875490,Mariette,2013-01-28,0.9,0.5,f
21716808,Nico,2014-09-24,1,,f
28272406,Max,2015-02-24,0.71,1,f
470658,Robert,2011-03-29,0.8,0,f
7703093,Patrick,2013-07-24,1,0.4,f
5013637,Marcel,2013-02-08,0.7,0.75,f
39024381,Mark,2015-07-20,1,,f
6565930,Kris,2013-05-25,1,1,f
4716,Stefan,2008-11-30,1,0.44,f
6158850,Kim,2013-04-30,0.7,0.75,f
18268091,Florieke,2014-07-17,1,1,f
2238440,Richard En Birgit,2012-04-27,0.94,0.77,f
31612000,Bob,2015-04-20,1,0.9,f
4009374,Simon,2012-10-29,0.95,0.86,f
8778234,Malou,2013-09-11,1,1,f
6999042,Douwe&Niki,2013-06-19,1,1,f
427170,Rob,2011-03-07,1,0.9,t
6953572,Christiaan,2013-06-17,1,1,f
9447620,Stefanie,2013-10-15,1,1,f
4132419,Lola,2012-11-12,1,0.67,f
3327797,Myra,2012-08-21,1,0.18,f
3009012,Myriam,2012-07-21,1,,f
825869,Volker,2011-07-16,0.8,1,f
5069954,Mulan,2013-02-13,1,1,f
3744858,A.U.,2012-10-03,1,0.75,f
22858016,Carmen,2014-10-22,0.97,0.83,f
8746389,Esmee,2013-09-10,0.6,1,f
26453644,Casper,2015-01-21,1,1,f
438232,Diana,2011-03-12,0.7,0.64,f
2625656,Katia,2012-06-13,1,1,f
4735700,Chan,2013-01-17,1,,f
1759884,Ivan,2012-02-16,0.76,0.92,f
4009374,Simon,2012-10-29,0.95,0.86,f
3038174,Max,2012-07-24,0.71,0.72,f
3699058,Tomas,2012-09-28,0.87,0.76,f
5832267,Aziza,2013-04-08,1,0.93,f
11924110,Bettina,2014-02-04,1,1,t
13764503,Pedja,2014-04-01,0.99,0.41,f
25389632,Jan,2014-12-30,0.73,0.81,f
24899423,Daniel,2014-12-16,1,1,f
4349261,PhilDutch,2012-12-07,0.63,0.61,f
6057160,Richard,2013-04-23,1,0.89,f
1464510,Michiel,2011-12-02,0.96,0.99,f
18787526,Bop & Eve,2014-07-24,1,1,t
1475339,Puck,2011-12-05,0.8,1,f
39312078,Maria,2015-07-23,1,1,f
1817922,Olly & Josh,2012-02-27,1,1,f
41232654,Lex,2015-08-12,1,1,f
1631884,Thea,2012-01-20,1,1,f
32522247,Frank,2015-05-03,1,1,f
6998257,Janno,2013-06-19,1,0.71,f
82145,Wim,2010-02-17,1,0.71,f
6360444,Domingo,2013-05-13,1,,f
39894683,Or,2015-07-29,0.85,1,f
12379807,Bas,2014-02-19,1,0.78,t
1829492,Fred,2012-02-29,0.91,0.91,f
17011943,Caroline,2014-06-19,1,0.8,f
15955746,Romkje,2014-05-25,,1,f
4663978,Juri,2013-01-11,0.9,0.86,f
17266531,Cat,2014-06-25,0.82,1,f
13988783,Bastiaan,2014-04-07,0.9,1,f
6999042,Douwe&Niki,2013-06-19,1,1,f
9655488,Andries,2013-10-27,1,0,f
5933116,Hester,2013-04-15,1,1,f
4542690,Marjorie,2013-01-01,0.9,0.86,f
24792604,Steve,2014-12-13,,,f
13419053,Auke,2014-03-22,0.8,0.88,t
2894145,Gyula,2012-07-10,1,0.77,t
10905591,Dirk,2013-12-30,1,1,f
24940666,Leon,2014-12-17,1,1,t
26401104,Monique,2015-01-20,1,0.8,f
10939432,Carien,2014-01-01,0.8,1,f
15658700,Patrick,2014-05-18,1,1,f
9529332,Jan,2013-10-20,1,0.67,t
30118557,Rowan,2015-03-27,1,1,f
23286921,Mireille,2014-11-03,1,1,t
3356377,Martijn,2012-08-24,1,0.94,t
1829492,Fred,2012-02-29,0.91,0.91,f
25745744,Jolanda,2015-01-07,0.99,0.94,f
34818402,BnB-Beheer,2015-06-02,0.96,0.87,f
187728,Tanya,2010-08-01,0.9,0.94,f
6617640,Pieter,2013-05-28,0.93,0.9,f
20308492,Olivier,2014-08-20,0.75,0.33,f
9407055,Femke,2013-10-13,1,0.17,f
1348361,Rosemary,2011-10-29,0.7,1,f
11125718,Fred,2014-01-08,0.92,1,f
10905591,Dirk,2013-12-30,1,1,f
37591313,Matteo,2015-07-05,0.94,1,f
9308742,Marcela,2013-10-08,0.94,1,f
1759884,Ivan,2012-02-16,0.76,0.92,f
1582128,Petra,2012-01-08,0.69,1,f
12887148,Niels,2014-03-07,0.69,1,f
5585057,Rene,2013-03-23,1,1,t
16274382,Gina,2014-06-02,1,0.74,f
7655141,Pieter,2013-07-22,1,0.7,f
7392601,Sara,2013-07-10,0.71,1,f
2306959,Ana,2012-05-06,,,f
15732272,Kay & Sarah,2014-05-19,,,f
8011802,Edoardo,2013-08-07,1,0.29,f
3477283,Sule,2012-09-05,1,0.88,f
36735420,Tessa Marlijn,2015-06-25,0.59,1,f
3193935,Jurrien,2012-08-08,0.5,1,f
25932954,Hugo,2015-01-11,1,0.95,f
4741460,Jelmer,2013-01-17,0.88,1,f
12473648,Kaira,2014-02-22,0.76,0.6,f
18093579,Louise,2014-07-14,0.8,1,f
7715844,Sem,2013-07-25,,,f
1814252,Ing,2012-02-26,1,0.25,t
1464510,Michiel,2011-12-02,0.96,0.99,f
5516937,Daniele,2013-03-18,0.94,0.65,f
30397865,Tommy,2015-04-01,1,0.93,f
30831108,Lotta,2015-04-08,0.9,1,f
38745172,Sjoerd,2015-07-17,1,1,f
3448622,Cornelio,2012-09-02,0.87,0.96,f
16075904,Raymond,2014-05-28,1,1,f
3601640,Fleur,2012-09-18,1,0.67,f
9677278,Anton,2013-10-28,0.86,1,f
1958098,Maria,2012-03-18,1,1,f
40802125,Maria,2015-08-07,0.93,0.71,f
5600391,Elise,2013-03-24,1,1,t
662439,Jan Hendrik,2011-06-04,1,1,f
40665299,Loek,2015-08-06,0.95,1,f
5666937,Robert,2013-03-28,1,0.8,f
19177106,Lisa & Tessa,2014-07-30,0.9,0.92,f
1029506,Mercedes,2011-08-28,0.86,0.84,f
8724706,Maartje,2013-09-09,1,0.82,f
2774147,Gloria,2012-06-28,0.5,1,f
31836366,Dod,2015-04-24,0.83,0.67,f
6426082,Pieter,2013-05-16,1,0.92,f
37024160,Lara,2015-06-29,1,1,f
21898074,Cristina,2014-09-28,,,f
31365652,Lea,2015-04-16,0.92,1,f
